District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Male,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Female,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Under 5 Years,Male,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Female,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,5 Years & Above,Male,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Female,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Suspected/Possible Malaria,Total,Male,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Female,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Under 5 Years,Male,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Female,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,5 Years & Above,Male,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Female,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Confirmed Serious Malaria,Total,Male,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Female,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Under 5 Years,Male,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Female,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,5 Years & Above,Male,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Female,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Suspected/Possible,Total,Male,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Female,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Under 5 Years,Male,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Female,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,5 Years & Above,Male,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Death,Confirmed PF,Total,Female,0
