District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Male and Female together,Other,,M + F,15
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Male and Female together,Total,,M + F,315
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,28.1848928974
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,83.7569930442
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,ARTI,,,,0.7
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Expected case,,,,131.6308
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Case Finding Rate,,,,80.5282654212
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,682
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,56
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,18
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,756
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,347
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,38
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,3
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,4
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,184
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,82
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,12
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,670
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,49.2473109123
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,95.0884677558
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ARTI,,,,2.1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Expected case,,,,739.83735
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Case Finding Rate,,,,46.9022008689
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,60
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,3
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,63
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,27
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,4
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,6
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,25
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,5
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,67
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,21.0121637081
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,52.1412951275
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ARTI,,,,0.7
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Expected case,,,,44.97395
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Case Finding Rate,,,,60.0347534517
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,1031
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,81
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,40
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,1152
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,492
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,48
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,7
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,13
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,165
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,334
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,34
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,46
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,1139
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,63.0555003749
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,145.9760465996
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,ARTI,,,,2.1
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Expected case,,,,819.27825
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Case Finding Rate,,,,60.0528574999
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,By regimen,Treatment regimen,,I,571
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,By regimen,Treatment regimen,,II,44
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,120
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,By regimen,All treated,,Cases,735
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,200
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,29
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,1
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,2
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,219
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,243
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,10
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Other,,M + F,29
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male and Female together,Total,,M + F,733
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,56.6403760921
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,207.5869783775
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,ARTI,,,,1.1
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Expected case,,,,194.20775
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Case Finding Rate,,,,102.9825019856
Syangja,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,281
Syangja,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,38
Syangja,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,14
Syangja,Gandaki,Hill,Western,2068/69,2011/12,By regimen,All treated,,Cases,333
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,132
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,32
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,2
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,65
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,82
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,1
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Other,,M + F,0
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Total,,M + F,314
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,34.9715194065
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,83.1898264671
Syangja,Gandaki,Hill,Western,2068/69,2011/12,ARTI,,,,1.1
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Expected case,,,,207.5975
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Case Finding Rate,,,,63.5845807392
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,284
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,44
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,8
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,By regimen,All treated,,Cases,336
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,163
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,34
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,6
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,5
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,44
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,71
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,7
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Other,,M + F,12
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Total,,M + F,342
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,42.7153324458
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,89.62358096
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,ARTI,,,,1.1
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Expected case,,,,209.8778
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Case Finding Rate,,,,77.6642408106
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,62
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,2
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,64
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,26
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,2
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,2
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,19
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,11
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,3
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,63
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,16.096280521
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,39.0025258779
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,ARTI,,,,0.7
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Expected case,,,,56.5348
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Case Finding Rate,,,,45.9893729172
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,56
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,3
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,60
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,15
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,10
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,28
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,55
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,11.0893431412
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,40.6609248512
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,ARTI,,,,1.1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Expected case,,,,74.39575
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Case Finding Rate,,,,20.162442075
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,250
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,21
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,4
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,275
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,160
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,21
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,1
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,77
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,57
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,3
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,319
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,44.9400331433
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,89.5991910794
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ARTI,,,,1.1
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Expected case,,,,195.8165
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case Finding Rate,,,,81.7091511696
Achham,Seti,Hill,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,I,31468
Achham,Seti,Hill,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,II,3221
Achham,Seti,Hill,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,0-8years,1781
Achham,Seti,Hill,Far-Western,2069/70,2012/13,By regimen,All treated,,Cases,36470
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,15096
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,2227
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,252
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,209
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,8364
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,8140
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,1039
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Other,,M + F,1143
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Male and Female together,Total,,M + F,36470
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,55
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,All,M + F,134
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,I,59
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,II,4
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,0-8years,1
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,By regimen,All treated,,Cases,64
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,19
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,4
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,12
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,23
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,4
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Other,,M + F,2
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Male and Female together,Total,,M + F,64
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,15
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Case detection per  population (100 T),,All,M + F,50
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,I,93
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,II,7
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,0-8years,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,By regimen,All treated,,Cases,100
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,68
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,6
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,1
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,8
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,14
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,2
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Other,,M + F,1
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Male and Female together,Total,,M + F,100
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,34
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Case detection per  population (100 T),,All,M + F,51
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,I,161
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,II,16
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,0-8years,2
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,By regimen,All treated,,Cases,179
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,61
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,7
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,5
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,1
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,48
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,36
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,13
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Other,,M + F,8
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Male and Female together,Total,,M + F,179
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,20
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,All,M + F,60
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,I,1208
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,II,118
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,0-8years,13
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,All treated,,Cases,1339
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,579
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,82
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,9
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,6
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,350
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,238
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,27
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Other,,M + F,48
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Total,,M + F,1339
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,70
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,All,M + F,161
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,I,1217
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,II,114
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,Treatment regimen,,0-8years,31
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,By regimen,All treated,,Cases,1362
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,632
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,70
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,12
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,11
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,233
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,326
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,32
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Other,,M + F,46
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Male and Female together,Total,,M + F,1362
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,64
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Case detection per  population (100 T),,All,M + F,138
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,By regimen,Treatment regimen,,I,881
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,By regimen,Treatment regimen,,II,90
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,By regimen,Treatment regimen,,0-8years,21
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,By regimen,All treated,,Cases,992
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,440
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,51
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,11
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,9
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,136
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,282
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,27
