District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Completed,F,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Completed,M,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Failure,F,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Failure,M,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Died,F,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Died,M,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Defaulted,M,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Transferred out,F,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,Transferred out,M,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,No result,F,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,No result,M,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,100%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,100%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,100%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,,Success,,100%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,,Failure,,0%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,,Died,,0%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,,Default,,0%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,,T/O,,0%
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,New Smear Positive,,N/D,,0%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Registered,F,,143
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Registered,M,,295
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Cured,F,,136
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Cured,M,,271
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Completed,F,,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Completed,M,,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Failure,F,,2
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Failure,M,,4
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Died,F,,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Died,M,,7
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Defaulted,M,,6
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Transferred out,F,,5
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,Transferred out,M,,7
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,No result,F,,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,No result,M,,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,95%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,92%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,93%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,,Success,,93%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,,Failure,,1%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,,Died,,2%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,,Default,,1%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,,T/O,,3%
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Smear Positive,,N/D,,0%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Registered,F,,128
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Registered,M,,280
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Cured,F,,110
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Cured,M,,241
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Completed,F,,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Completed,M,,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Failure,F,,7
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Failure,M,,5
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Died,F,,9
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Died,M,,18
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Defaulted,F,,2
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Defaulted,M,,13
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Transferred out,F,,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,Transferred out,M,,3
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,No result,F,,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,No result,M,,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,86%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,86%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,86%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,,Success,,86%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,,Failure,,3%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,,Died,,7%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,,Default,,4%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,,T/O,,1%
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,New Smear Positive,,N/D,,0%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Registered,F,,68
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Registered,M,,130
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Cured,F,,60
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Cured,M,,113
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Completed,F,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Completed,M,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Failure,F,,3
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Failure,M,,4
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Died,F,,4
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Died,M,,10
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Defaulted,F,,1
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Defaulted,M,,1
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Transferred out,F,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Transferred out,M,,2
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,No result,F,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,No result,M,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,88%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,87%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,87%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Success,,87%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Failure,,4%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Died,,7%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Default,,1%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,T/O,,1%
Kaski,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,N/D,,0%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,F,,407
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,M,,666
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,F,,330
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,M,,525
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,F,,8
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,M,,24
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,F,,11
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,M,,10
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Died,F,,8
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Died,M,,20
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,F,,10
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,M,,24
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,F,,40
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,M,,62
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,No result,F,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,No result,M,,1
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,81%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,79%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,80%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Success,,83%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Failure,,2%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Died,,3%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Default,,3%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,T/O,,10%
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,N/D,,0%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,F,,57
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,M,,118
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,F,,53
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,M,,106
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,F,,1
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,M,,1
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,F,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,M,,1
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Died,F,,1
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Died,M,,7
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,M,,2
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,F,,2
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,M,,1
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,No result,F,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,No result,M,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,93%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,90%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,91%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Success,,92%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Failure,,1%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Died,,5%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Default,,1%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,T/O,,2%
Kavre,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,N/D,,0%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Registered,F,,20
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Registered,M,,24
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Cured,F,,19
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Cured,M,,23
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Completed,F,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Completed,M,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Failure,F,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Failure,M,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Died,F,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Died,M,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Defaulted,M,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Transferred out,F,,1
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,Transferred out,M,,1
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,No result,F,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,No result,M,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,95%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,96%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,95%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,,Success,,95%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,,Failure,,0%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,,Died,,0%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,,Default,,0%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,,T/O,,5%
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,New Smear Positive,,N/D,,0%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,F,,104
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,M,,157
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,F,,99
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,M,,146
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,F,,1
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,M,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,F,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,M,,2
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Died,F,,2
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Died,M,,5
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,M,,3
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,F,,2
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,M,,1
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,No result,F,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,No result,M,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,95%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,93%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,94%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Success,,94%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Failure,,1%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Died,,3%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,Default,,1%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,T/O,,1%
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,New Smear Positive,,N/D,,0%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Registered,F,,13
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Registered,M,,59
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Cured,F,,11
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Cured,M,,53
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Completed,F,,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Completed,M,,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Failure,F,,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Failure,M,,1
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Died,F,,1
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Died,M,,2
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Defaulted,M,,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Transferred out,F,,1
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,Transferred out,M,,3
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,No result,F,,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,No result,M,,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,85%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,90%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,89%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Success,,89%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Failure,,1%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Died,,4%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,Default,,0%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,T/O,,6%
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,New Smear Positive,,N/D,,0%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Registered,F,,140
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Registered,M,,250
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Cured,F,,123
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Cured,M,,219
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Completed,F,,8
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Completed,M,,11
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Failure,F,,2
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Failure,M,,1
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Died,F,,4
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Died,M,,5
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Defaulted,F,,3
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Defaulted,M,,10
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Transferred out,F,,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,Transferred out,M,,4
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,No result,F,,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,No result,M,,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,88%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,88%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,88%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,,Success,,93%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,,Failure,,1%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,,Died,,2%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,,Default,,3%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,,T/O,,1%
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,New Smear Positive,,N/D,,0%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,F,,112
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Registered,M,,242
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,F,,105
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Cured,M,,216
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,F,,4
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Completed,M,,13
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,F,,2
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Failure,M,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Died,F,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Died,M,,7
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Defaulted,M,,2
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,F,,1
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,Transferred out,M,,4
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,No result,F,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,No result,M,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,F,94%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,89%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,91%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,,Success,,95%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,,Failure,,1%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,,Died,,2%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,,Default,,1%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,,T/O,,1%
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,New Smear Positive,,N/D,,0%
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Registered,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Registered,M,,2
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Cured,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Cured,M,,1
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Completed,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Completed,M,,1
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Failure,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Failure,M,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Died,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Died,M,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Defaulted,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Defaulted,M,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Transferred out,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,Transferred out,M,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,No result,F,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,No result,M,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,M,50%
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,TB Indicator,Cure,Total,50%
Manang,Gandaki,Mountain,Western,2069/70,2012/13,New Smear Positive,,Success,,100%
