District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,351
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,2
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,2
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,24
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,9279
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,1
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,1
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,7
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,9
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,684
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,695
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,8538
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,309185
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,2859
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,1379
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,5
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,8
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,60
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,13268
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,13
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,13
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,3
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,3
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,18
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,11716
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,1352
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,1283
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,15134
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,231423
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,681
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,574
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,3
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,27
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,36
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,32203
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,1
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,12
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,7175
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,495
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,424
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,5514
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,77063
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,3
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,3
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,2
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,1
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,8
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,706
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,1
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,50
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,752
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,630
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,7954
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,121828
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,2
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,2
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,4
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,3
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,44
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,36217
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,1262
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,887
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,12880
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,75857
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,140
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,55
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,5
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,34
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,60
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,7635
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,5
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,5
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,60
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,44196
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,3
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,711
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,539
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,6977
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,96625
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,109
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,91
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,9
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,6
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,108
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,44828
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,1
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,3
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,12
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,2287
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,977
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,899
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,10780
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,199853
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,1908
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,1375
Kavre,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,16
Kavre,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,15
Kavre,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,192
Kavre,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,162062
Kavre,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,19
Kavre,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,12
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,17
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,4
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,41
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,17730
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,502
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,502
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,6024
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,132528
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,35
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,32
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,420
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,211680
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,36
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,32
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,396
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,484704
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,279
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,270
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,2780
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,40597
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,24
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,25
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,16
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,15
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,190
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,145355
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,1
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,1
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,25
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,8
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,100
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,41802
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,1
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,1
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,1155
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,1096
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,12543
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,195289
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,4723
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,3511
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,64
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,36
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,451
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,465838
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,4
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,4
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,323
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,208
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,2197
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,1541162
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,200
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,10
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,1080
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,772
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,10143
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,61619
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,466
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,330
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,4
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,3
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,47
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,6729
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,5
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,5
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,60
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,17334
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,245
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,217
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,2620
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,31086
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,277
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,149
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,2
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,1
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,14
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,486
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,NGO/INGO,Integrated Supervision,Number of visits,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Total No. of Institution,Number of visits,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Current Month Received Reports,Number of visits,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Total No. of Reports Received,Number of visits,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Private Health Institution,Integrated Supervision,Number of visits,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of FCHV,,463
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Current Month Received Reports,,433
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Total No. of Reports Received,,5311
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,123288
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,1653
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Female Community Health Volunteers,Integrated Supervision,Number of visits,419
Dhading,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of NGO/INGO,Number of visits,11
Dhading,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Current Month Received Reports,Number of visits,9
Dhading,Bagmati,Hill,Central,2069/70,2012/13,NGO/INGO,Total No. of Reports Received,Number of visits,120
