District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Value
Syangja,Gandaki,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,25.55
Syangja,Gandaki,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0
Syangja,Gandaki,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,17.58
Syangja,Gandaki,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,14.36
Syangja,Gandaki,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,68.06
Kaski,Gandaki,Hill,Western,2069/70,2012/13,ARI Incidence  per 1000,,803.83
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,95.24
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,0.02
Kaski,Gandaki,Hill,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,11.85
Kaski,Gandaki,Hill,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,20.46
Kaski,Gandaki,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,21.08
Kaski,Gandaki,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,6.9
Kaski,Gandaki,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,72.02
Manang,Gandaki,Mountain,Western,2069/70,2012/13,ARI Incidence  per 1000,,1434.02
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,310.85
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,21.68
Manang,Gandaki,Mountain,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,% Treated with Antibiotic,,31.08
Manang,Gandaki,Mountain,Western,2069/70,2012/13,ARI Case Fatality,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,% of ARI Cases at,HF,54.6
Manang,Gandaki,Mountain,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,8.79
Manang,Gandaki,Mountain,Western,2069/70,2012/13,% of ARI Cases at,FCHV,36.61
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,ARI Incidence  per 1000,,1436.76
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,265.81
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,18.5
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,% Treated with Antibiotic,,64.03
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,ARI Case Fatality,,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,% of ARI Cases at,HF,70.36
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,5.85
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,% of ARI Cases at,FCHV,23.8
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI Incidence  per 1000,,1171.61
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,282.29
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,1.83
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,24.09
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.16
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,34.5
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0.04
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,34.72
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,16.49
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,48.79
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI Incidence  per 1000,,1725.85
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,450.71
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,3.24
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,26.12
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.19
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,33.3
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,24.8
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,13.8
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,61.41
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI Incidence  per 1000,,1097.54
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,340.86
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,7.2
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,31.06
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.66
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,43.31
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,33.86
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,12.4
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,53.74
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,ARI Incidence  per 1000,,1296.23
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,265.56
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,5.02
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,20.49
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.39
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,28.47
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,29.31
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,12.1
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,58.59
Palpa,Lumbini,Hill,Western,2069/70,2012/13,ARI Incidence  per 1000,,911.31
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,281.91
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,1.45
Palpa,Lumbini,Hill,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,30.94
Palpa,Lumbini,Hill,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.16
Palpa,Lumbini,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,39.99
Palpa,Lumbini,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0.09
Palpa,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,32.1
Palpa,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,11.86
Palpa,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,56.04
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,ARI Incidence  per 1000,,711.39
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,171.29
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,0.72
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,24.08
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.1
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,% Treated with Antibiotic,,41.47
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,ARI Case Fatality,,0.01
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,HF,34.23
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,10.24
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,FCHV,55.53
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,ARI Incidence  per 1000,,729.44
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,44.89
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,0.01
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,6.15
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,% Treated with Antibiotic,,13.16
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,ARI Case Fatality,,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,HF,50
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,FCHV,50
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,ARI Incidence  per 1000,,495.93
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,137.97
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,2.69
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,27.82
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.54
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,% Treated with Antibiotic,,77.41
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,ARI Case Fatality,,0.22
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,HF,41.58
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,23.37
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,% of ARI Cases at,FCHV,35.05
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,ARI Incidence  per 1000,,901.95
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,246.24
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,4.63
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,27.3
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.51
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% Treated with Antibiotic,,45.89
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,ARI Case Fatality,,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,HF,30.09
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,10.96
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of ARI Cases at,FCHV,58.95
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,1127.19
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,390
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,2.28
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,34.6
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.2
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,50.36
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0.01
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,27.83
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,11.23
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,60.94
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,1101.5
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,399.44
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,3.04
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,36.26
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.28
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,48.3
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,26.57
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,14.81
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,58.62
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,842.89
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,364.21
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,22.1
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,43.21
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,2.62
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,67.93
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,44.42
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,17.85
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,37.72
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,881.44
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,258.9
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,4.37
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,29.37
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.5
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,41.26
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,25.83
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,10.87
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,63.3
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,681.17
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,212.86
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,2.49
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,31.25
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.37
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,56.52
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,35.88
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,6.54
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,57.59
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,886.16
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,257.53
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,1.31
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,29.06
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.15
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,45.17
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,29.3
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,10.99
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,59.71
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,1417.61
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,306.49
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,3.58
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,21.62
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.25
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,33.3
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,28.6
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,6.85
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,64.55
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,1111.09
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,304.81
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,2.02
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,27.43
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.18
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,49.43
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0.01
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,29.35
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,9.91
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,60.73
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,1321.56
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,249.96
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,4.01
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,18.91
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.3
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,28.32
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,16.21
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,10.4
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,73.39
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,843.07
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,282.17
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,18.91
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,33.47
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,2.24
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,72.54
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0.03
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,38.9
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,18.95
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,42.15
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,494.94
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,188.37
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,7.53
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,38.06
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,1.52
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,54.76
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0.08
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,55.11
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,18.14
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,26.75
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,1386.03
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,561.54
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,5.49
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,40.51
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.4
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,46.84
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0.37
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,20.58
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,10.28
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,69.14
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,950.29
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,323.16
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,9.08
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,34.01
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,0.96
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,52.79
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,26.61
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,13.44
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,59.95
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Incidence  per 1000,,633.93
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Pneumonia (Mild and Severe) per 1000,,320.96
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Incidence of Severe Pneumonia per 1000,,15.61
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Pneumonia (Mild and Severe) among new ARI cases,,50.63
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of Severe Pneumonia among new ARI cases,,2.46
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated with Antibiotic,,61.92
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,ARI Case Fatality,,0.05
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,HF,37.58
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,VHW/MCHW,20.05
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of ARI Cases at,FCHV,42.37
